,filename,class
5209,eb0676ec_nohash_3.wav,off
5210,a4b21cbc_nohash_0.wav,four
5211,a996cf66_nohash_1.wav,down
5212,e0322f2c_nohash_1.wav,left
5213,16db1582_nohash_1.wav,off
5214,01bb6a2a_nohash_0.wav,sheila
5215,61bcb275_nohash_2.wav,right
5216,89d6d11e_nohash_2.wav,sheila
5217,437455be_nohash_0.wav,house
5218,122c5aa7_nohash_2.wav,down
5219,b7a0754f_nohash_4.wav,five
5220,52e228e9_nohash_0.wav,off
5221,3f2b358d_nohash_0.wav,bed
5222,937b433e_nohash_0.wav,dog
5223,f428ca69_nohash_1.wav,three
5224,8281a2a8_nohash_1.wav,seven
5225,b7016c27_nohash_0.wav,three
5226,9190045a_nohash_2.wav,house
5227,15574821_nohash_1.wav,marvin
5228,1706c35f_nohash_0.wav,six
5229,5de3f6cc_nohash_0.wav,three
5230,c0445658_nohash_4.wav,five
5231,9b402bc2_nohash_0.wav,three
5232,b87bdb22_nohash_2.wav,seven
5233,35d1b6ee_nohash_3.wav,three
5234,37fc5d97_nohash_0.wav,seven
5235,0b09edd3_nohash_0.wav,sheila
5236,cb802c63_nohash_0.wav,right
5237,9080f6d3_nohash_0.wav,left
5238,86478fab_nohash_0.wav,eight
5239,d8c314c0_nohash_0.wav,down
5240,c53b335a_nohash_0.wav,sheila
5241,f8f60f59_nohash_3.wav,six
5242,257251e0_nohash_0.wav,six
5243,50f55535_nohash_0.wav,eight
5244,1093c8e7_nohash_1.wav,five
5245,44260689_nohash_0.wav,four
5246,1887fe04_nohash_0.wav,marvin
5247,888a0c49_nohash_1.wav,off
5248,4a1e736b_nohash_1.wav,five
5249,09bcdc9d_nohash_0.wav,off
5250,483e2a6f_nohash_1.wav,eight
5251,099d52ad_nohash_3.wav,eight
5252,d4d898d7_nohash_0.wav,five
5253,df038de4_nohash_0.wav,house
5254,ab7b5acd_nohash_0.wav,right
5255,888a0c49_nohash_4.wav,four
5256,f19c1390_nohash_1.wav,eight
5257,caa4779f_nohash_0.wav,bed
5258,1b459024_nohash_0.wav,house
5259,7a5530c9_nohash_0.wav,marvin
5260,c93d5e22_nohash_4.wav,left
5261,7c2a3fa4_nohash_2.wav,five
5262,50d1c8e3_nohash_1.wav,off
5263,3bc21161_nohash_2.wav,seven
5264,2197f41c_nohash_0.wav,off
5265,ece1a95a_nohash_0.wav,seven
5266,ad63d93c_nohash_0.wav,five
5267,80c17118_nohash_0.wav,sheila
5268,4a1e736b_nohash_3.wav,right
5269,b5935410_nohash_0.wav,six
5270,e1469561_nohash_2.wav,three
5271,fd395b74_nohash_0.wav,right
5272,826268f8_nohash_1.wav,six
5273,3ffa3457_nohash_2.wav,sheila
5274,77f185d3_nohash_0.wav,right
5275,40b60ae9_nohash_0.wav,marvin
5276,64f83f0e_nohash_0.wav,four
5277,2151b09a_nohash_1.wav,off
5278,70a00e98_nohash_0.wav,left
5279,28ce0c58_nohash_1.wav,down
5280,a7dd45cf_nohash_0.wav,bed
5281,65f2531f_nohash_1.wav,three
5282,ab00c4b2_nohash_1.wav,eight
5283,7f17667c_nohash_0.wav,dog
5284,c256377f_nohash_0.wav,seven
5285,afd53389_nohash_0.wav,eight
5286,c38720cb_nohash_0.wav,sheila
5287,611d2b50_nohash_2.wav,right
5288,173ce2be_nohash_0.wav,eight
5289,0fa1e7a9_nohash_0.wav,four
5290,17c94b23_nohash_0.wav,sheila
5291,953fe1ad_nohash_0.wav,five
5292,daf230ac_nohash_0.wav,six
5293,9ff2d2f4_nohash_1.wav,six
5294,5fb88f4c_nohash_0.wav,six
5295,2da58b32_nohash_0.wav,sheila
5296,95ba4996_nohash_2.wav,down
5297,a3fc7884_nohash_0.wav,down
5298,c1d39ce8_nohash_6.wav,six
5299,9db2bfe9_nohash_0.wav,seven
5300,1f3bece8_nohash_1.wav,four
5301,fcb25a78_nohash_1.wav,off
5302,f852895b_nohash_1.wav,right
5303,0819edb0_nohash_0.wav,house
5304,569455ff_nohash_1.wav,off
5305,30137d34_nohash_1.wav,marvin
5306,a40c62f1_nohash_0.wav,five
5307,ba770f9b_nohash_1.wav,marvin
5308,2d82a556_nohash_1.wav,right
5309,bfa63751_nohash_3.wav,six
5310,fc28c8d8_nohash_2.wav,marvin
5311,c120e80e_nohash_4.wav,right
5312,b0c0197e_nohash_0.wav,eight
5313,df1d5024_nohash_1.wav,five
5314,cd3331a6_nohash_0.wav,eight
5315,36de13e1_nohash_2.wav,four
5316,cc71bada_nohash_0.wav,sheila
5317,84d1e469_nohash_3.wav,off
5318,6f3458b3_nohash_0.wav,left
5319,24b82192_nohash_0.wav,seven
5320,56eb74ae_nohash_1.wav,left
5321,686d030b_nohash_0.wav,seven
5322,1bb6ed89_nohash_0.wav,eight
5323,1dce06e8_nohash_0.wav,three
5324,6c968bd9_nohash_0.wav,down
5325,24694eb6_nohash_0.wav,dog
5326,dce05676_nohash_0.wav,sheila
5327,9a7c1f83_nohash_2.wav,marvin
5328,71f9bba8_nohash_1.wav,six
5329,66774579_nohash_0.wav,three
5330,bf4af1af_nohash_1.wav,marvin
5331,af30314d_nohash_0.wav,seven
5332,b4604db4_nohash_0.wav,three
5333,63996b7c_nohash_0.wav,eight
5334,b25b6065_nohash_1.wav,eight
5335,9712cce0_nohash_1.wav,sheila
5336,96105282_nohash_1.wav,left
5337,8fe52b97_nohash_2.wav,five
5338,a19452d5_nohash_1.wav,down
5339,3389305e_nohash_0.wav,house
5340,f5733968_nohash_3.wav,six
5341,3d53244b_nohash_3.wav,left
5342,5db0e146_nohash_0.wav,house
5343,33f60c62_nohash_1.wav,three
5344,e62056e2_nohash_0.wav,five
5345,b00dff7e_nohash_1.wav,sheila
5346,29b81b73_nohash_0.wav,five
5347,50033893_nohash_1.wav,bed
5348,50033893_nohash_0.wav,dog
5349,338dacf5_nohash_1.wav,marvin
5350,fb7cfe0e_nohash_0.wav,eight
5351,cd85758f_nohash_0.wav,left
5352,0f7205ef_nohash_1.wav,four
5353,918a2473_nohash_4.wav,down
5354,b71ebf79_nohash_1.wav,four
5355,ac652c60_nohash_0.wav,seven
5356,d37e4bf1_nohash_0.wav,sheila
5357,7d8babdb_nohash_0.wav,off
5358,3c1e12cf_nohash_0.wav,sheila
5359,fc2411fe_nohash_0.wav,seven
5360,5de3f6cc_nohash_1.wav,house
5361,1a6eca98_nohash_1.wav,left
5362,708b8d51_nohash_0.wav,off
5363,2dce72b3_nohash_0.wav,five
5364,6f689791_nohash_0.wav,six
5365,6b7d5101_nohash_1.wav,four
5366,4ca37738_nohash_0.wav,sheila
5367,c0445658_nohash_1.wav,down
5368,97ae8b25_nohash_1.wav,eight
5369,f953e1af_nohash_1.wav,five
5370,bf5d409d_nohash_0.wav,five
5371,2bdbe5f7_nohash_0.wav,down
5372,d5c41d6a_nohash_0.wav,eight
5373,42beb5eb_nohash_0.wav,five
5374,b97c9f77_nohash_0.wav,bed
5375,34ba417a_nohash_1.wav,right
5376,a5d485dc_nohash_0.wav,bed
5377,f2b8fc18_nohash_0.wav,eight
5378,0137b3f4_nohash_0.wav,bed
5379,ef2a3cfb_nohash_1.wav,marvin
5380,c634a189_nohash_4.wav,left
5381,b4604db4_nohash_0.wav,sheila
5382,cb5d2c6e_nohash_1.wav,five
5383,d7529c0c_nohash_0.wav,seven
5384,042ea76c_nohash_0.wav,right
5385,68dd409e_nohash_0.wav,marvin
5386,8335f893_nohash_0.wav,house
5387,7be9f58a_nohash_0.wav,four
5388,aff582a1_nohash_1.wav,eight
5389,3df9a3d4_nohash_1.wav,four
5390,e6e29c47_nohash_0.wav,down
5391,747e69fd_nohash_0.wav,four
5392,c9b653a0_nohash_2.wav,left
5393,01bb6a2a_nohash_1.wav,off
5394,d1a4fb3f_nohash_0.wav,dog
5395,aff582a1_nohash_4.wav,off
5396,7e2d5caf_nohash_0.wav,eight
5397,fc2411fe_nohash_0.wav,down
5398,dec73123_nohash_2.wav,dog
5399,86f12ac0_nohash_0.wav,three
5400,31270cb2_nohash_0.wav,bed
5401,89d6d11e_nohash_0.wav,three
5402,f44f440f_nohash_1.wav,five
5403,adb45ef2_nohash_0.wav,off
5404,39ec87ac_nohash_0.wav,house
5405,9efe5140_nohash_0.wav,right
5406,28e47b1a_nohash_2.wav,four
5407,5b26c81b_nohash_1.wav,five
5408,f104f742_nohash_0.wav,dog
5409,5b1db3ee_nohash_0.wav,three
5410,042ea76c_nohash_0.wav,left
5411,f1d36c53_nohash_1.wav,six
5412,b5552931_nohash_4.wav,eight
5413,d55aa56c_nohash_2.wav,sheila
5414,b1f8326d_nohash_1.wav,four
5415,bdee441c_nohash_0.wav,three
5416,38c30a4a_nohash_1.wav,six
5417,964e8cfd_nohash_2.wav,right
5418,1cbcc7a7_nohash_0.wav,dog
5419,23ad12d8_nohash_2.wav,house
5420,ccf418a5_nohash_2.wav,sheila
5421,512dc91a_nohash_0.wav,off
5422,b9cccd01_nohash_0.wav,left
5423,e7ea8b76_nohash_0.wav,off
5424,39a12648_nohash_3.wav,three
5425,324210dd_nohash_1.wav,right
5426,5c8af87a_nohash_2.wav,seven
5427,3e3b65eb_nohash_0.wav,down
5428,333784b7_nohash_1.wav,off
5429,f632210f_nohash_0.wav,marvin
5430,d9b50b8b_nohash_0.wav,bed
5431,f0ae7203_nohash_0.wav,three
5432,695c2127_nohash_1.wav,four
5433,be7fa0a3_nohash_1.wav,seven
5434,b959cd0c_nohash_3.wav,eight
5435,e20be42a_nohash_0.wav,six
5436,eb0676ec_nohash_0.wav,five
5437,2da58b32_nohash_4.wav,four
5438,6727b579_nohash_3.wav,six
5439,ad63d93c_nohash_1.wav,eight
5440,e57d35bc_nohash_0.wav,marvin
5441,6c0f6493_nohash_2.wav,off
5442,5e3dde6b_nohash_3.wav,six
5443,ad5aeec2_nohash_0.wav,dog
5444,4def68db_nohash_1.wav,bed
5445,4fe01997_nohash_0.wav,down
5446,5828dfa2_nohash_1.wav,six
5447,6071a214_nohash_0.wav,four
5448,5c8af87a_nohash_3.wav,six
5449,74551073_nohash_0.wav,right
5450,5ff3f9a1_nohash_0.wav,down
5451,650daf8e_nohash_0.wav,six
5452,964e8cfd_nohash_0.wav,eight
5453,13d7b8c9_nohash_0.wav,house
5454,f21893dc_nohash_2.wav,bed
5455,3143fdff_nohash_0.wav,six
5456,e3b64217_nohash_1.wav,five
5457,9b402bc2_nohash_2.wav,seven
5458,eb609143_nohash_0.wav,dog
5459,1d919a90_nohash_1.wav,left
5460,86fa2dcd_nohash_0.wav,seven
5461,9b6c08ba_nohash_1.wav,sheila
5462,7e6bd776_nohash_1.wav,down
5463,3d6bee47_nohash_0.wav,right
5464,dc75148d_nohash_0.wav,left
5465,652b3da7_nohash_3.wav,bed
5466,b1edd209_nohash_0.wav,house
5467,90b0b91a_nohash_0.wav,eight
5468,9d7036f9_nohash_0.wav,marvin
5469,c6ee87a7_nohash_2.wav,eight
5470,712e4d58_nohash_3.wav,seven
5471,1fe4c891_nohash_0.wav,six
5472,e2362167_nohash_1.wav,three
5473,f8f60f59_nohash_0.wav,left
5474,541120c7_nohash_0.wav,house
5475,9db2bfe9_nohash_2.wav,three
5476,1e412fac_nohash_0.wav,left
5477,8281a2a8_nohash_3.wav,five
5478,229978fd_nohash_0.wav,marvin
5479,0a9f9af7_nohash_0.wav,six
5480,d5ca80c6_nohash_0.wav,down
5481,6021f08b_nohash_1.wav,bed
5482,b00c4c53_nohash_1.wav,eight
5483,1aed7c6d_nohash_0.wav,off
5484,a8e25ebb_nohash_0.wav,right
5485,b83c1acf_nohash_3.wav,three
5486,1f3bece8_nohash_1.wav,left
5487,24ed94ab_nohash_0.wav,off
5488,a4b21cbc_nohash_1.wav,dog
5489,5e3dde6b_nohash_0.wav,right
5490,6727b579_nohash_4.wav,left
5491,fd32732a_nohash_1.wav,three
5492,042186b8_nohash_1.wav,house
5493,b63fea9e_nohash_2.wav,eight
5494,b49caed3_nohash_0.wav,dog
5495,6c968bd9_nohash_2.wav,four
5496,5fb88f4c_nohash_1.wav,house
5497,c392e01d_nohash_0.wav,four
5498,a4ca3afe_nohash_0.wav,three
5499,daf230ac_nohash_0.wav,dog
5500,e54a0f16_nohash_0.wav,dog
5501,1b755c65_nohash_1.wav,house
5502,2c7c33e8_nohash_0.wav,five
5503,44260689_nohash_0.wav,dog
5504,a8e25ebb_nohash_0.wav,bed
5505,61d3e51e_nohash_1.wav,left
5506,e855b8f1_nohash_0.wav,eight
5507,c5e3817f_nohash_1.wav,five
5508,9d171fee_nohash_1.wav,off
5509,4f8ef132_nohash_0.wav,house
5510,e652590d_nohash_0.wav,seven
5511,122c5aa7_nohash_3.wav,left
5512,888a0c49_nohash_0.wav,right
5513,57b68383_nohash_0.wav,bed
5514,6f2f57c1_nohash_0.wav,marvin
5515,042186b8_nohash_0.wav,marvin
5516,964e8cfd_nohash_4.wav,eight
5517,bfb10243_nohash_1.wav,off
5518,de41f895_nohash_0.wav,left
5519,adec6a94_nohash_2.wav,marvin
5520,a8e25ebb_nohash_0.wav,six
5521,7ff085e1_nohash_1.wav,bed
5522,e7d0eb3f_nohash_0.wav,eight
5523,8012c69d_nohash_2.wav,five
5524,7e2d5caf_nohash_1.wav,sheila
5525,826268f8_nohash_1.wav,marvin
5526,f47d644e_nohash_0.wav,sheila
5527,a6d586b7_nohash_0.wav,sheila
5528,9dc1889e_nohash_1.wav,seven
5529,86b89661_nohash_1.wav,off
5530,8aa35b0c_nohash_0.wav,three
5531,d94eb94f_nohash_0.wav,bed
5532,7e7f0ed6_nohash_1.wav,six
5533,ba770f9b_nohash_1.wav,eight
5534,9886d8bf_nohash_4.wav,six
5535,f0ebef1b_nohash_0.wav,seven
5536,126403d4_nohash_2.wav,marvin
5537,95ba4996_nohash_0.wav,four
5538,43fc47a7_nohash_0.wav,house
5539,5c39594f_nohash_1.wav,four
5540,44b5720d_nohash_1.wav,left
5541,dea820ce_nohash_1.wav,seven
5542,ccb1266b_nohash_0.wav,marvin
5543,8523766b_nohash_0.wav,eight
5544,e7117d00_nohash_0.wav,eight
5545,df1d5024_nohash_3.wav,left
5546,d3a18257_nohash_1.wav,three
5547,187af8be_nohash_0.wav,seven
5548,c842b5e4_nohash_0.wav,marvin
5549,988e2f9a_nohash_0.wav,right
5550,16db1582_nohash_0.wav,four
5551,1c3f50ad_nohash_0.wav,four
5552,9d8ac38b_nohash_0.wav,five
5553,cb2929ce_nohash_6.wav,off
5554,8a744054_nohash_0.wav,bed
5555,cdfbbe75_nohash_0.wav,eight
5556,541e4079_nohash_0.wav,three
5557,7fd25f7c_nohash_4.wav,seven
5558,85b877b5_nohash_3.wav,off
5559,f264e0df_nohash_2.wav,dog
5560,2dcb6848_nohash_0.wav,dog
5561,adb45ef2_nohash_1.wav,seven
5562,f1d36c53_nohash_0.wav,down
5563,9ff2d2f4_nohash_1.wav,left
5564,b16f2d0d_nohash_0.wav,left
5565,a4baac4e_nohash_1.wav,bed
5566,0ff728b5_nohash_3.wav,off
5567,a827e3a1_nohash_0.wav,left
5568,2796ac50_nohash_0.wav,down
5569,e98cb283_nohash_1.wav,five
5570,ffd2ba2f_nohash_3.wav,five
5571,cce17a61_nohash_0.wav,six
5572,b49caed3_nohash_0.wav,eight
5573,7d5f87c8_nohash_1.wav,house
5574,e8b6f6fe_nohash_1.wav,marvin
5575,9db2bfe9_nohash_0.wav,off
5576,022cd682_nohash_0.wav,seven
5577,cb802c63_nohash_1.wav,bed
5578,8f4c551f_nohash_1.wav,eight
5579,a5609cce_nohash_0.wav,bed
5580,f104f742_nohash_1.wav,six
5581,190821dc_nohash_2.wav,six
5582,d31d8dd7_nohash_0.wav,three
5583,1b4c9b89_nohash_0.wav,left
5584,16db1582_nohash_0.wav,five
5585,31d68957_nohash_0.wav,eight
5586,e2008f39_nohash_0.wav,six
5587,61e50f62_nohash_1.wav,five
5588,229978fd_nohash_3.wav,three
5589,f4386675_nohash_0.wav,left
5590,03c96658_nohash_0.wav,off
5591,257251e0_nohash_0.wav,seven
5592,77655bdf_nohash_0.wav,sheila
5593,258f4559_nohash_0.wav,marvin
5594,4620dc14_nohash_0.wav,down
5595,41285056_nohash_0.wav,off
5596,29b81b73_nohash_0.wav,six
5597,a108341b_nohash_0.wav,off
5598,7add4c5f_nohash_0.wav,right
5599,9a69672b_nohash_0.wav,bed
5600,17cc40ee_nohash_1.wav,marvin
5601,0397ecda_nohash_1.wav,six
5602,1338a799_nohash_0.wav,seven
5603,c4533c47_nohash_0.wav,eight
5604,fc94edb0_nohash_1.wav,bed
5605,b21f0fa4_nohash_0.wav,off
5606,ead2934a_nohash_2.wav,bed
5607,6adb8ad9_nohash_1.wav,down
5608,4620dc14_nohash_1.wav,right
5609,c79159aa_nohash_1.wav,eight
5610,ea356919_nohash_0.wav,off
5611,64f83f0e_nohash_1.wav,down
5612,ec201020_nohash_4.wav,seven
5613,80f056c0_nohash_0.wav,dog
5614,e2286c18_nohash_0.wav,dog
5615,4c77947d_nohash_0.wav,dog
5616,d57febf0_nohash_1.wav,off
5617,637c702a_nohash_0.wav,three
5618,964e8cfd_nohash_4.wav,five
5619,dc6e9c04_nohash_1.wav,off
5620,df280250_nohash_3.wav,five
5621,37e8db82_nohash_0.wav,house
5622,b59fe16d_nohash_1.wav,right
5623,f5e5e8b0_nohash_0.wav,six
5624,b49caed3_nohash_4.wav,six
5625,5705a0f9_nohash_1.wav,left
5626,c205e625_nohash_1.wav,bed
5627,e269bac0_nohash_0.wav,down
5628,0132a06d_nohash_3.wav,down
5629,bab36420_nohash_1.wav,seven
5630,1cec8d71_nohash_0.wav,three
5631,cf8d91cf_nohash_0.wav,dog
5632,9c06a3f3_nohash_0.wav,off
5633,f21893dc_nohash_0.wav,right
5634,0362539c_nohash_0.wav,right
5635,d3f22f0e_nohash_0.wav,seven
5636,e7ea8b76_nohash_6.wav,five
5637,7d8babdb_nohash_1.wav,six
5638,fb01a182_nohash_0.wav,house
5639,65d844fc_nohash_0.wav,dog
5640,96ab6565_nohash_4.wav,three
5641,617de221_nohash_2.wav,four
5642,65c73b55_nohash_0.wav,four
5643,421ed23f_nohash_1.wav,off
5644,7fd25f7c_nohash_0.wav,four
5645,39a12648_nohash_0.wav,six
5646,aac5b7c1_nohash_0.wav,five
5647,ca4eeab0_nohash_1.wav,off
5648,b7016c27_nohash_1.wav,off
5649,6021f08b_nohash_0.wav,bed
5650,aa233654_nohash_0.wav,left
5651,e54a0f16_nohash_1.wav,six
5652,c9b653a0_nohash_1.wav,six
5653,7c1d8533_nohash_0.wav,dog
5654,8f0d3c27_nohash_1.wav,left
5655,695c2127_nohash_1.wav,left
5656,030ec18b_nohash_0.wav,four
5657,90b0b91a_nohash_0.wav,down
5658,f17be97f_nohash_0.wav,right
5659,d7467392_nohash_1.wav,dog
5660,9080f6d3_nohash_1.wav,three
5661,324210dd_nohash_2.wav,four
5662,627c0bec_nohash_0.wav,dog
5663,1ecfb537_nohash_4.wav,three
5664,ccb1266b_nohash_1.wav,eight
5665,be7fa0a3_nohash_0.wav,three
5666,0137b3f4_nohash_2.wav,seven
5667,bbbf4fbd_nohash_0.wav,eight
5668,9acd0254_nohash_0.wav,right
5669,be91a00a_nohash_0.wav,right
5670,5ab63b0a_nohash_0.wav,dog
5671,3852fca2_nohash_1.wav,eight
5672,b4aa9fef_nohash_3.wav,down
5673,92b0a735_nohash_0.wav,dog
5674,1cbcc7a7_nohash_0.wav,five
5675,ab71c9a7_nohash_1.wav,five
5676,c0fb6812_nohash_0.wav,house
5677,cb8f8307_nohash_4.wav,off
5678,becd5a53_nohash_1.wav,left
5679,3367cff6_nohash_0.wav,sheila
5680,611d2b50_nohash_2.wav,six
5681,dcc012ec_nohash_0.wav,down
5682,b9f46737_nohash_2.wav,six
5683,2d82a556_nohash_1.wav,eight
5684,eb3f7d82_nohash_2.wav,left
5685,8281a2a8_nohash_4.wav,four
5686,1cc80e39_nohash_1.wav,off
5687,f3cee168_nohash_1.wav,off
5688,5af0ca83_nohash_0.wav,house
5689,ba59cab3_nohash_0.wav,bed
5690,d33df435_nohash_0.wav,sheila
5691,471a0925_nohash_1.wav,right
5692,f264e0df_nohash_0.wav,house
5693,c0c0d87d_nohash_1.wav,down
5694,2335770e_nohash_0.wav,five
5695,0cd323ec_nohash_1.wav,four
5696,f852895b_nohash_0.wav,seven
5697,533c6564_nohash_0.wav,house
5698,96a48d28_nohash_1.wav,eight
5699,08ab8082_nohash_0.wav,three
5700,0a0b46ae_nohash_0.wav,seven
5701,7c1d8533_nohash_1.wav,eight
5702,953fe1ad_nohash_1.wav,off
5703,8eb4a1bf_nohash_2.wav,eight
5704,e77d88fc_nohash_0.wav,left
5705,7ea032f3_nohash_4.wav,off
5706,6727b579_nohash_2.wav,eight
5707,0ab3b47d_nohash_1.wav,four
5708,21832144_nohash_0.wav,sheila
5709,f9273a21_nohash_2.wav,dog
5710,31d31fa0_nohash_0.wav,marvin
5711,aa233654_nohash_1.wav,eight
5712,d0ce2418_nohash_2.wav,left
5713,c5e3817f_nohash_1.wav,three
5714,8f4c551f_nohash_0.wav,bed
5715,ad63d93c_nohash_3.wav,three
5716,333784b7_nohash_3.wav,left
5717,2313e093_nohash_0.wav,four
5718,d37e4bf1_nohash_0.wav,eight
5719,48bdc11c_nohash_0.wav,seven
5720,b665723d_nohash_0.wav,down
5721,b5552931_nohash_0.wav,seven
5722,4407ba92_nohash_0.wav,three
5723,eee9b9e2_nohash_3.wav,right
5724,5e3dde6b_nohash_1.wav,left
5725,ae927455_nohash_0.wav,six
5726,e6db3894_nohash_0.wav,dog
5727,c634a189_nohash_2.wav,four
5728,3aa6f4e2_nohash_0.wav,sheila
5729,cb164eea_nohash_1.wav,dog
5730,e4b02540_nohash_1.wav,right
5731,a1c63f25_nohash_1.wav,six
5732,0137b3f4_nohash_3.wav,right
5733,3d3ddaf8_nohash_3.wav,left
5734,eefd26f3_nohash_1.wav,five
5735,28e47b1a_nohash_0.wav,marvin
5736,e41a903b_nohash_0.wav,off
5737,834f03fe_nohash_2.wav,eight
5738,f06190c1_nohash_0.wav,bed
5739,b5935410_nohash_0.wav,off
5740,72d75d96_nohash_2.wav,seven
5741,e96a5020_nohash_0.wav,right
5742,6b81fead_nohash_0.wav,bed
5743,7e843da8_nohash_1.wav,left
5744,2275edbb_nohash_0.wav,down
5745,617de221_nohash_3.wav,off
5746,e7ea8b76_nohash_0.wav,six
5747,3e549219_nohash_0.wav,five
5748,b2fbe484_nohash_0.wav,marvin
5749,acde7e73_nohash_1.wav,five
5750,28e47b1a_nohash_1.wav,left
5751,d90b4138_nohash_3.wav,seven
5752,41777abb_nohash_1.wav,marvin
5753,57b38f48_nohash_0.wav,three
5754,8e05039f_nohash_0.wav,dog
5755,39a12648_nohash_0.wav,eight
5756,a4b21cbc_nohash_0.wav,off
5757,14775481_nohash_0.wav,three
5758,9db2bfe9_nohash_4.wav,seven
5759,8bf6acb9_nohash_1.wav,off
5760,ec74a8a5_nohash_0.wav,off
5761,11379f4d_nohash_1.wav,five
5762,f19c1390_nohash_3.wav,seven
5763,b959cd0c_nohash_1.wav,five
5764,af8b2f2c_nohash_0.wav,down
5765,1aeef15e_nohash_1.wav,four
5766,35d1b6ee_nohash_1.wav,off
5767,a0f93943_nohash_0.wav,right
5768,b7a0754f_nohash_4.wav,four
5769,a879a2c3_nohash_1.wav,three
5770,c53b335a_nohash_0.wav,bed
5771,b5552931_nohash_3.wav,five
5772,9d4bab4f_nohash_0.wav,seven
5773,412c675c_nohash_0.wav,house
5774,c0445658_nohash_0.wav,four
5775,ab81c9c8_nohash_0.wav,sheila
5776,c6ee87a7_nohash_3.wav,eight
5777,d7559b2d_nohash_0.wav,seven
5778,3b853f44_nohash_0.wav,six
5779,65c73b55_nohash_0.wav,eight
5780,a2b16113_nohash_0.wav,three
5781,418e7158_nohash_2.wav,right
5782,686d030b_nohash_3.wav,five
5783,49af4432_nohash_1.wav,five
5784,10ace7eb_nohash_4.wav,seven
5785,9f7079fe_nohash_0.wav,off
5786,ab5d7179_nohash_0.wav,dog
5787,1d1fe0a0_nohash_0.wav,down
5788,712e4d58_nohash_2.wav,eight
5789,9c06a3f3_nohash_0.wav,six
5790,4954abe8_nohash_1.wav,six
5791,43691f67_nohash_0.wav,four
5792,50033893_nohash_0.wav,right
5793,5af0ca83_nohash_0.wav,eight
5794,772db621_nohash_1.wav,bed
5795,65ec06e5_nohash_0.wav,eight
5796,c3538de1_nohash_0.wav,seven
5797,834f03fe_nohash_3.wav,down
5798,dabf67d9_nohash_0.wav,right
5799,61d3e51e_nohash_0.wav,marvin
5800,7ea032f3_nohash_4.wav,seven
5801,2cf28b70_nohash_0.wav,dog
5802,171b56dc_nohash_0.wav,left
5803,a84dee7b_nohash_0.wav,off
5804,152491bc_nohash_0.wav,dog
5805,ae71797c_nohash_0.wav,five
5806,834f03fe_nohash_0.wav,bed
5807,4bb1244f_nohash_2.wav,right
5808,a7dd45cf_nohash_1.wav,sheila
5809,f804cbb3_nohash_0.wav,five
5810,257e17e0_nohash_0.wav,down
5811,6cf5459b_nohash_0.wav,three
5812,94de6a6a_nohash_2.wav,down
5813,e91d173e_nohash_0.wav,five
5814,4beff0c5_nohash_1.wav,right
5815,0227998e_nohash_0.wav,sheila
5816,7ab5b8f7_nohash_0.wav,down
5817,b5552931_nohash_0.wav,down
5818,459345ea_nohash_0.wav,five
5819,3d6bee47_nohash_0.wav,down
5820,e91d173e_nohash_0.wav,bed
5821,190821dc_nohash_1.wav,eight
5822,d7467392_nohash_0.wav,bed
5823,ffd2ba2f_nohash_4.wav,eight
5824,0d2bcf9d_nohash_0.wav,seven
5825,5a0bc987_nohash_0.wav,house
5826,d5ca80c6_nohash_0.wav,six
5827,234ab0fb_nohash_1.wav,down
5828,19b05529_nohash_2.wav,three
5829,c6ee87a7_nohash_2.wav,down
5830,d1a4fb3f_nohash_1.wav,marvin
5831,9db2bfe9_nohash_2.wav,left
5832,e95c70e2_nohash_0.wav,left
5833,be7a5b2d_nohash_3.wav,off
5834,97f4c236_nohash_4.wav,eight
5835,5c39594f_nohash_4.wav,five
5836,28e47b1a_nohash_3.wav,right
5837,80f056c0_nohash_1.wav,sheila
5838,f6617a86_nohash_1.wav,marvin
5839,fffcabd1_nohash_0.wav,four
5840,210f3aa9_nohash_0.wav,down
5841,146d97db_nohash_0.wav,dog
5842,483e2a6f_nohash_1.wav,off
5843,d5c41d6a_nohash_0.wav,three
5844,257251e0_nohash_0.wav,house
5845,29b81b73_nohash_2.wav,right
5846,38d78313_nohash_2.wav,five
5847,b71ebf79_nohash_0.wav,eight
5848,88a487ce_nohash_0.wav,left
5849,d197e3ae_nohash_1.wav,right
5850,e1469561_nohash_0.wav,house
5851,31d68957_nohash_0.wav,three
5852,823353e5_nohash_0.wav,dog
5853,4ca37738_nohash_0.wav,marvin
5854,d430b3cc_nohash_2.wav,right
5855,2589f361_nohash_0.wav,seven
5856,881583a6_nohash_1.wav,sheila
5857,be7fa0a3_nohash_1.wav,dog
5858,cd7f8c1b_nohash_0.wav,five
5859,0474c92a_nohash_1.wav,right
5860,24befdb3_nohash_1.wav,five
5861,c9b653a0_nohash_0.wav,marvin
5862,b2fbe484_nohash_0.wav,three
5863,dff327c5_nohash_0.wav,five
5864,fe291fa9_nohash_1.wav,sheila
5865,7d86b703_nohash_0.wav,dog
5866,5b1db3ee_nohash_0.wav,five
5867,2796ac50_nohash_1.wav,left
5868,7211390b_nohash_0.wav,house
5869,5eb5fc74_nohash_0.wav,eight
5870,af7a8296_nohash_0.wav,six
5871,59fe87e6_nohash_1.wav,off
5872,4c7c95de_nohash_3.wav,house
5873,c099668c_nohash_0.wav,bed
5874,e1469561_nohash_0.wav,marvin
5875,bbb2eb5b_nohash_1.wav,five
